PlayerVelocity,CurrentMood, Jumping, Sprinting, Health, PlayerLocationX, PlayerLocationY
600.00,EAudioMood::Calm, 0, 0, 80.00, 2647.06, 2017.90
1200.00,EAudioMood::Tense, 0, 1, 80.00, 982.86, 1305.31
600.00,EAudioMood::Calm, 0, 0, 60.00, 1603.77, 872.97
1200.00,EAudioMood::Tense, 0, 1, 60.00, 635.45, 1378.38
1200.82,EAudioMood::Tense, 1, 1, 60.00, 988.97, 3159.79
1200.00,EAudioMood::Tense, 0, 1, 60.00, 1396.50, 1996.00
1208.73,EAudioMood::Tense, 1, 1, 60.00, 348.03, 3023.91
1046.68,EAudioMood::Tense, 1, 1, 60.00, 1946.36, 2844.47
663.77,EAudioMood::Calm, 0, 0, 60.00, 3348.15, 939.28
1200.00,EAudioMood::Action, 0, 1, 60.00, 4008.32, 1989.08
1074.21,EAudioMood::Action, 0, 1, 60.00, 4548.88, 2095.10
1105.53,EAudioMood::Tense, 0, 1, 60.00, 3270.48, 936.55
1261.33,EAudioMood::Tense, 1, 1, 60.00, 1319.30, 2294.38
351.74,EAudioMood::Tense, 0, 1, 60.00, 580.33, 3286.46
1192.12,EAudioMood::Tense, 1, 1, 60.00, 2096.94, 2664.92
1200.00,EAudioMood::Action, 0, 1, 60.00, 4172.28, 2713.52
1207.61,EAudioMood::Tense, 1, 1, 60.00, 5481.35, 2167.30
174.83,EAudioMood::Tense, 1, 1, 60.00, 5434.98, 645.82
986.48,EAudioMood::Tense, 1, 1, 60.00, 5507.30, 1803.13
230.44,EAudioMood::Tense, 1, 1, 60.00, 5524.98, 3117.88
1141.77,EAudioMood::Tense, 1, 1, 60.00, 5660.35, 1886.08
1200.00,EAudioMood::Tense, 0, 1, 60.00, 5414.34, 1934.26
1200.00,EAudioMood::Action, 0, 1, 60.00, 4663.03, 1723.96
1207.48,EAudioMood::Action, 1, 1, 60.00, 4105.42, 1567.10
1200.00,EAudioMood::Action, 0, 1, 60.00, 4266.54, 1553.96
600.00,EAudioMood::Calm, 0, 0, 60.00, 5310.58, 2099.57
0.00,EAudioMood::Calm, 0, 0, 60.00, 5328.73, 2197.43
0.00,EAudioMood::Calm, 0, 0, 60.00, 5328.73, 2197.43
0.00,EAudioMood::Calm, 0, 0, 60.00, 5328.73, 2197.43
600.00,EAudioMood::Calm, 0, 0, 60.00, 5344.21, 2295.81
600.00,EAudioMood::Calm, 0, 0, 60.00, 5576.53, 2453.34
1200.00,EAudioMood::Tense, 0, 1, 60.00, 5065.81, 1364.75
1200.00,EAudioMood::Action, 0, 1, 60.00, 4053.97, 2080.04
1200.00,EAudioMood::Tense, 0, 1, 60.00, 2028.19, 1752.24
1200.00,EAudioMood::Action, 0, 1, 40.00, 640.37, 463.24
1269.08,EAudioMood::Action, 1, 0, 40.00, 267.42, 2751.75
692.86,EAudioMood::Action, 1, 0, 40.00, 1213.44, 3322.56
669.71,EAudioMood::Action, 1, 0, 40.00, 2255.94, 2770.85
673.37,EAudioMood::Action, 1, 0, 40.00, 2855.56, 1735.22
669.71,EAudioMood::Action, 1, 0, 40.00, 2793.55, 612.25
652.59,EAudioMood::Action, 1, 0, 40.00, 1707.98, 220.61
649.42,EAudioMood::Action, 1, 0, 40.00, 753.41, 836.78
692.86,EAudioMood::Action, 1, 0, 40.00, 433.14, 1986.90
1200.00,EAudioMood::Action, 0, 1, 40.00, 1397.47, 2908.15
1212.86,EAudioMood::Action, 1, 1, 40.00, 3279.12, 1419.54
1242.45,EAudioMood::Action, 1, 1, 40.00, 4488.40, 1406.36
487.69,EAudioMood::Action, 0, 1, 40.00, 3662.59, 3168.08
1261.33,EAudioMood::Action, 1, 1, 40.00, 4225.48, 1850.84
1200.00,EAudioMood::Action, 0, 1, 40.00, 4146.54, 1550.41
1200.00,EAudioMood::Action, 0, 1, 40.00, 5322.47, 2903.65
600.00,EAudioMood::Action, 0, 0, 40.00, 5475.59, 550.15
600.00,EAudioMood::Action, 0, 0, 40.00, 5550.91, 1551.40
1200.00,EAudioMood::Action, 0, 1, 40.00, 5301.05, 2423.06
1200.00,EAudioMood::Action, 0, 1, 40.00, 5203.85, 1021.52
1200.00,EAudioMood::Action, 0, 1, 40.00, 4423.40, 1701.97
1263.86,EAudioMood::Action, 1, 1, 40.00, 2669.21, 168.76
1213.90,EAudioMood::Action, 1, 1, 20.00, 1663.41, 1509.09
1212.93,EAudioMood::Action, 1, 1, 20.00, 570.16, 3177.85
600.00,EAudioMood::Action, 0, 0, 20.00, 654.36, 2156.41
656.32,EAudioMood::Action, 1, 0, 20.00, 1697.66, 2748.37
658.82,EAudioMood::Action, 1, 0, 20.00, 2777.57, 3253.86
677.66,EAudioMood::Action, 1, 0, 20.00, 2889.71, 2412.50
618.87,EAudioMood::Action, 1, 0, 20.00, 2754.62, 1220.19
600.65,EAudioMood::Action, 1, 0, 20.00, 2004.89, 377.71
600.65,EAudioMood::Action, 1, 0, 20.00, 823.81, 243.16
1200.00,EAudioMood::Action, 0, 1, 20.00, 358.79, 1912.67
600.00,EAudioMood::Action, 0, 0, 20.00, 1187.91, 3216.67
659.19,EAudioMood::Action, 1, 0, 20.00, 2322.17, 2825.73
688.82,EAudioMood::Action, 1, 0, 20.00, 3183.54, 2079.41
917.07,EAudioMood::Action, 0, 1, 20.00, 3423.53, 888.86
1200.00,EAudioMood::Action, 0, 1, 20.00, 3761.24, 2296.41
1200.00,EAudioMood::Action, 0, 1, 20.00, 4508.76, 1294.85
1206.72,EAudioMood::Action, 1, 1, 20.00, 5519.09, 1765.16
1200.00,EAudioMood::Action, 0, 1, 20.00, 5588.06, 1078.30
1085.30,EAudioMood::Action, 1, 1, 20.00, 5461.85, 1704.05
600.00,EAudioMood::Action, 0, 0, 20.00, 5484.11, 3178.74
1200.00,EAudioMood::Action, 0, 1, 20.00, 5194.61, 1193.29
1201.59,EAudioMood::Action, 1, 1, 20.00, 3306.71, 1575.26
1212.86,EAudioMood::Action, 1, 0, 20.00, 1192.96, 2603.82
337.40,EAudioMood::Calm, 0, 0, 100.00, 928.48, 862.48
600.37,EAudioMood::Calm, 1, 0, 100.00, 729.31, 1712.40
608.72,EAudioMood::Calm, 1, 0, 100.00, 426.47, 2803.05
577.67,EAudioMood::Calm, 1, 0, 100.00, 1043.76, 3259.60
681.50,EAudioMood::Calm, 1, 0, 100.00, 2132.97, 2799.18
655.85,EAudioMood::Calm, 1, 0, 100.00, 3124.93, 2131.28
643.35,EAudioMood::Calm, 1, 0, 100.00, 3203.37, 1091.52
634.92,EAudioMood::Calm, 1, 0, 100.00, 2284.97, 355.09
618.59,EAudioMood::Calm, 1, 0, 100.00, 1102.78, 174.03
620.62,EAudioMood::Calm, 1, 0, 100.00, 225.18, 780.99
600.33,EAudioMood::Calm, 1, 0, 100.00, 218.16, 1977.63
600.00,EAudioMood::Calm, 0, 0, 100.00, 636.33, 2971.66
975.27,EAudioMood::Tense, 0, 1, 100.00, 1838.85, 3224.64
1200.00,EAudioMood::Tense, 0, 1, 100.00, 3037.84, 1749.46
1121.58,EAudioMood::Tense, 1, 1, 100.00, 1444.31, 155.54
1218.04,EAudioMood::Tense, 1, 1, 100.00, 307.68, 1955.32
600.00,EAudioMood::Calm, 0, 0, 100.00, 1007.06, 2506.51
0.00,EAudioMood::Calm, 0, 0, 100.00, 1096.23, 2412.56
0.00,EAudioMood::Calm, 0, 0, 100.00, 1096.23, 2412.56
0.00,EAudioMood::Calm, 0, 0, 100.00, 1096.23, 2412.56
170.67,EAudioMood::Calm, 0, 0, 100.00, 1101.61, 2406.89
600.00,EAudioMood::Calm, 0, 0, 100.00, 1994.96, 2805.92
1234.66,EAudioMood::Tense, 1, 1, 100.00, 2804.95, 1492.47
1210.60,EAudioMood::Tense, 1, 1, 100.00, 1411.96, 262.29
600.00,EAudioMood::Calm, 0, 0, 100.00, 520.68, 660.44
600.00,EAudioMood::Calm, 0, 0, 100.00, 1492.13, 252.65
0.00,EAudioMood::Calm, 0, 0, 100.00, 1524.89, 263.57
600.00,EAudioMood::Calm, 0, 0, 100.00, 877.20, 432.65
1200.00,EAudioMood::Tense, 0, 1, 100.00, 376.77, 1496.06
1098.99,EAudioMood::Calm, 1, 0, 100.00, 1584.52, 3344.39
640.86,EAudioMood::Calm, 1, 0, 100.00, 2188.35, 2349.49
653.06,EAudioMood::Calm, 1, 0, 100.00, 2023.40, 1224.98
1200.00,EAudioMood::Tense, 0, 1, 80.00, 985.52, 347.03
1240.36,EAudioMood::Tense, 1, 1, 80.00, 535.58, 2084.24
1093.68,EAudioMood::Tense, 1, 1, 80.00, 1863.97, 3329.48
1230.66,EAudioMood::Tense, 1, 1, 80.00, 3021.40, 1788.93
600.00,EAudioMood::Calm, 0, 0, 80.00, 1856.56, 158.77
600.00,EAudioMood::Calm, 0, 0, 80.00, 666.70, 289.35
600.00,EAudioMood::Calm, 0, 0, 80.00, 236.21, 1332.17
1200.00,EAudioMood::Tense, 0, 1, 80.00, 524.37, 2989.13
600.00,EAudioMood::Calm, 0, 0, 80.00, 2726.54, 2966.31
600.00,EAudioMood::Calm, 0, 0, 80.00, 3192.09, 1907.70
1240.36,EAudioMood::Tense, 1, 1, 80.00, 2491.35, 274.24
1200.00,EAudioMood::Tense, 0, 1, 80.00, 325.22, 807.22
600.00,EAudioMood::Calm, 0, 0, 80.00, 341.36, 2579.16
600.00,EAudioMood::Calm, 0, 0, 80.00, 1189.76, 3251.07
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2829.42, 2978.02
1201.59,EAudioMood::Tense, 1, 1, 80.00, 2672.87, 848.28
1142.99,EAudioMood::Tense, 1, 1, 80.00, 723.94, 724.84
601.09,EAudioMood::Calm, 1, 0, 80.00, 1208.88, 2399.32
273.00,EAudioMood::Calm, 1, 0, 80.00, 1777.67, 2230.96
36.16,EAudioMood::Calm, 1, 0, 80.00, 1777.67, 2230.96
117.83,EAudioMood::Calm, 1, 0, 80.00, 1777.67, 2230.96
11.66,EAudioMood::Calm, 1, 0, 80.00, 1777.67, 2230.96
77.00,EAudioMood::Calm, 1, 0, 80.00, 1777.67, 2230.96
1200.00,EAudioMood::Tense, 0, 1, 80.00, 1416.98, 2096.36
1200.00,EAudioMood::Tense, 0, 1, 80.00, 691.06, 388.91
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2463.80, 1331.59
1209.40,EAudioMood::Tense, 1, 1, 80.00, 978.45, 2144.05
926.39,EAudioMood::Tense, 1, 1, 80.00, 618.32, 335.49
1207.48,EAudioMood::Tense, 1, 1, 60.00, 1248.75, 1565.87
818.68,EAudioMood::Tense, 1, 1, 60.00, 346.94, 3055.81
1234.39,EAudioMood::Tense, 1, 1, 60.00, 2076.21, 2975.39
1258.48,EAudioMood::Tense, 1, 1, 60.00, 2657.15, 729.99
1258.83,EAudioMood::Tense, 1, 1, 60.00, 856.84, 450.40
600.00,EAudioMood::Calm, 0, 0, 60.00, 340.70, 2151.87
600.00,EAudioMood::Calm, 0, 0, 60.00, 1041.01, 2983.75
600.00,EAudioMood::Calm, 0, 0, 60.00, 2200.80, 2676.92
600.00,EAudioMood::Calm, 0, 0, 60.00, 2903.98, 1829.44
689.41,EAudioMood::Calm, 1, 0, 60.00, 2795.72, 653.95
1200.00,EAudioMood::Tense, 0, 1, 60.00, 1287.85, 349.05
600.00,EAudioMood::Calm, 0, 0, 60.00, 242.10, 1993.36
1201.20,EAudioMood::Tense, 1, 1, 60.00, 1374.18, 2961.94
600.00,EAudioMood::Calm, 0, 0, 60.00, 3143.08, 2450.98
1200.00,EAudioMood::Tense, 0, 1, 60.00, 2298.42, 2519.04
1201.59,EAudioMood::Tense, 1, 1, 60.00, 632.87, 2659.89
600.00,EAudioMood::Calm, 0, 0, 60.00, 302.90, 577.20
600.00,EAudioMood::Calm, 0, 0, 60.00, 1264.57, 560.33
1260.96,EAudioMood::Action, 1, 1, 40.00, 337.83, 1492.19
666.12,EAudioMood::Action, 1, 0, 40.00, 758.38, 3333.97
688.82,EAudioMood::Action, 1, 0, 40.00, 1951.00, 3201.65
677.12,EAudioMood::Action, 1, 0, 40.00, 2997.11, 2728.52
646.34,EAudioMood::Action, 1, 0, 40.00, 3252.80, 1564.56
632.30,EAudioMood::Action, 1, 0, 40.00, 2807.56, 524.12
659.19,EAudioMood::Action, 1, 0, 40.00, 1734.33, 185.40
632.30,EAudioMood::Action, 1, 0, 40.00, 596.76, 504.23
688.82,EAudioMood::Action, 1, 0, 40.00, 247.11, 1562.46
677.12,EAudioMood::Action, 1, 0, 40.00, 438.97, 2738.65
714.16,EAudioMood::Action, 1, 0, 40.00, 1362.21, 3333.19
600.00,EAudioMood::Action, 0, 0, 40.00, 2545.83, 3136.96
1200.00,EAudioMood::Action, 0, 1, 40.00, 3130.94, 1895.98
1200.00,EAudioMood::Action, 0, 1, 40.00, 4141.35, 902.24
600.00,EAudioMood::Action, 0, 0, 40.00, 3939.94, 2613.16
537.59,EAudioMood::Action, 1, 0, 40.00, 4669.17, 3338.98
600.00,EAudioMood::Action, 0, 0, 40.00, 4611.12, 2302.97
600.00,EAudioMood::Action, 0, 0, 40.00, 4823.29, 1124.27
1242.76,EAudioMood::Action, 1, 1, 40.00, 5544.74, 1874.18
1200.00,EAudioMood::Action, 0, 1, 40.00, 5690.16, 1146.25
1060.93,EAudioMood::Action, 1, 1, 40.00, 5606.02, 1928.39
967.65,EAudioMood::Action, 1, 1, 40.00, 5120.45, 1848.55
1203.62,EAudioMood::Calm, 1, 0, 40.00, 3403.96, 1138.07
1200.00,EAudioMood::Action, 0, 1, 40.00, 1918.77, 1238.96
600.33,EAudioMood::Action, 1, 0, 20.00, 527.52, 452.22
640.45,EAudioMood::Action, 1, 0, 20.00, 572.87, 1618.69
600.00,EAudioMood::Action, 0, 0, 20.00, 798.24, 2797.36
627.34,EAudioMood::Action, 1, 0, 20.00, 1663.47, 2901.35
649.42,EAudioMood::Action, 1, 0, 20.00, 2549.67, 2092.45
1200.00,EAudioMood::Action, 0, 1, 20.00, 2387.25, 549.95
202.53,EAudioMood::Action, 0, 1, 20.00, 156.21, 226.70
1200.18,EAudioMood::Action, 1, 1, 20.00, 545.53, 2352.29
1219.26,EAudioMood::Action, 1, 1, 20.00, 2337.10, 2443.79
600.00,EAudioMood::Action, 0, 0, 20.00, 3894.00, 897.09
1225.46,EAudioMood::Action, 1, 1, 20.00, 4583.66, 950.88
543.64,EAudioMood::Action, 0, 0, 20.00, 4159.69, 2792.97
11.66,EAudioMood::Action, 1, 0, 20.00, 4325.87, 2395.54
0.00,EAudioMood::Action, 0, 0, 20.00, 4325.87, 2395.54
264.83,EAudioMood::Action, 1, 0, 20.00, 4325.87, 2395.54
872.02,EAudioMood::Action, 0, 1, 20.00, 4387.00, 1937.74
1236.33,EAudioMood::Action, 1, 1, 20.00, 5311.24, 1021.33
1200.00,EAudioMood::Action, 0, 1, 20.00, 5628.19, 2542.75
1045.53,EAudioMood::Action, 0, 1, 20.00, 5423.04, 786.21
1200.00,EAudioMood::Action, 0, 1, 20.00, 5092.36, 2859.91
600.00,EAudioMood::Action, 0, 0, 20.00, 4250.50, 1201.83
1009.29,EAudioMood::Action, 0, 1, 20.00, 3158.68, 1477.41
1200.00,EAudioMood::Action, 0, 1, 20.00, 1430.92, 2981.76
0.00,EAudioMood::Calm, 0, 0, 100.00, 900.00, 850.00
0.00,EAudioMood::Calm, 0, 0, 100.00, 900.00, 850.00
600.00,EAudioMood::Calm, 0, 0, 100.00, 688.17, 1575.64
1268.70,EAudioMood::Tense, 1, 1, 100.00, 1054.36, 3223.27
1096.04,EAudioMood::Tense, 0, 1, 100.00, 3170.68, 2638.13
1104.86,EAudioMood::Tense, 1, 1, 100.00, 2614.00, 423.74
680.94,EAudioMood::Calm, 1, 0, 100.00, 1139.63, 271.52
632.30,EAudioMood::Calm, 1, 0, 100.00, 254.01, 969.80
614.82,EAudioMood::Calm, 1, 0, 100.00, 354.77, 2158.58
535.06,EAudioMood::Calm, 1, 0, 100.00, 951.01, 2960.82
605.07,EAudioMood::Calm, 1, 0, 100.00, 968.52, 2135.64
649.87,EAudioMood::Calm, 1, 0, 100.00, 415.80, 1080.86
618.87,EAudioMood::Calm, 1, 0, 100.00, 649.83, 1186.81
638.04,EAudioMood::Calm, 1, 0, 100.00, 955.82, 2233.57
4.67,EAudioMood::Calm, 1, 0, 100.00, 1070.84, 2324.39
192.51,EAudioMood::Calm, 1, 0, 100.00, 1070.84, 2324.39
991.71,EAudioMood::Tense, 0, 1, 100.00, 1483.24, 2516.83
1202.54,EAudioMood::Tense, 1, 1, 100.00, 2912.57, 1958.27
1205.89,EAudioMood::Tense, 1, 1, 100.00, 1649.58, 175.41
600.00,EAudioMood::Calm, 0, 0, 100.00, 355.95, 1499.13
627.33,EAudioMood::Calm, 1, 0, 100.00, 579.38, 2651.72
649.42,EAudioMood::Calm, 1, 0, 100.00, 1585.26, 3178.92
1200.00,EAudioMood::Action, 0, 1, 100.00, 3493.87, 3118.57
1200.00,EAudioMood::Tense, 0, 1, 100.00, 5461.14, 2369.28
655.85,EAudioMood::Calm, 1, 0, 100.00, 5472.86, 1022.77
634.92,EAudioMood::Calm, 1, 0, 100.00, 5402.99, 2220.25
745.38,EAudioMood::Tense, 0, 1, 100.00, 5543.80, 3043.08
600.00,EAudioMood::Calm, 0, 0, 100.00, 5478.13, 926.61
635.31,EAudioMood::Calm, 1, 0, 100.00, 5633.13, 1930.04
1200.00,EAudioMood::Tense, 0, 1, 100.00, 5590.91, 2151.37
1200.00,EAudioMood::Action, 0, 1, 100.00, 3888.17, 1640.72
1208.55,EAudioMood::Tense, 1, 1, 100.00, 1669.12, 2500.78
627.34,EAudioMood::Calm, 1, 0, 100.00, 460.32, 3052.49
666.12,EAudioMood::Calm, 1, 0, 100.00, 1572.06, 2831.41
1092.24,EAudioMood::Tense, 0, 1, 100.00, 2772.59, 2947.74
600.00,EAudioMood::Calm, 0, 0, 100.00, 2788.44, 845.84
673.37,EAudioMood::Calm, 1, 0, 100.00, 1775.14, 1319.52
614.82,EAudioMood::Calm, 1, 0, 100.00, 1176.36, 2357.94
600.00,EAudioMood::Calm, 0, 0, 100.00, 420.03, 2553.15
600.00,EAudioMood::Calm, 0, 0, 100.00, 1060.09, 1538.19
1174.69,EAudioMood::Tense, 0, 1, 80.00, 1951.46, 1152.42
1204.28,EAudioMood::Tense, 1, 1, 80.00, 2254.46, 2760.40
1249.02,EAudioMood::Tense, 1, 1, 80.00, 211.52, 2592.07
1190.04,EAudioMood::Tense, 0, 1, 80.00, 714.52, 350.71
1269.08,EAudioMood::Tense, 1, 1, 80.00, 2936.00, 978.77
1208.55,EAudioMood::Tense, 1, 1, 80.00, 1555.16, 2743.59
847.87,EAudioMood::Tense, 1, 1, 80.00, 217.63, 2770.42
1200.54,EAudioMood::Tense, 1, 1, 80.00, 707.03, 656.20
600.00,EAudioMood::Calm, 0, 0, 80.00, 1817.86, 258.38
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2927.51, 1715.29
1200.00,EAudioMood::Tense, 0, 1, 80.00, 1290.60, 1849.18
840.98,EAudioMood::Tense, 1, 1, 80.00, 249.86, 389.32
601.09,EAudioMood::Calm, 1, 0, 80.00, 362.56, 1282.75
613.33,EAudioMood::Calm, 1, 0, 80.00, 640.93, 2450.02
656.32,EAudioMood::Calm, 1, 0, 80.00, 1515.67, 3080.93
681.50,EAudioMood::Calm, 1, 0, 80.00, 2178.96, 2160.76
681.50,EAudioMood::Calm, 1, 0, 80.00, 2492.51, 1002.97
600.01,EAudioMood::Calm, 1, 0, 80.00, 2710.63, 755.71
603.18,EAudioMood::Calm, 1, 0, 80.00, 2769.67, 1930.17
613.33,EAudioMood::Calm, 1, 0, 80.00, 1911.92, 2481.74
604.07,EAudioMood::Calm, 1, 0, 80.00, 793.17, 2479.81
0.00,EAudioMood::Calm, 0, 0, 80.00, 668.40, 2865.26
0.00,EAudioMood::Calm, 0, 0, 80.00, 668.40, 2865.26
0.00,EAudioMood::Calm, 0, 0, 80.00, 668.40, 2865.26
0.00,EAudioMood::Calm, 0, 0, 80.00, 668.40, 2865.26
1200.00,EAudioMood::Tense, 0, 1, 80.00, 1398.52, 3126.49
1212.69,EAudioMood::Tense, 1, 1, 80.00, 2939.02, 1767.02
1220.73,EAudioMood::Tense, 1, 1, 80.00, 1877.84, 515.19
704.15,EAudioMood::Tense, 1, 1, 80.00, 196.33, 832.66
1206.60,EAudioMood::Tense, 1, 1, 80.00, 649.81, 2803.93
600.00,EAudioMood::Calm, 0, 0, 80.00, 748.48, 2577.75
634.13,EAudioMood::Tense, 0, 1, 80.00, 388.64, 1464.54
1249.02,EAudioMood::Tense, 1, 1, 80.00, 1640.83, 178.41
600.00,EAudioMood::Calm, 0, 0, 80.00, 2320.14, 791.26
1200.00,EAudioMood::Tense, 0, 1, 60.00, 1034.81, 545.60
1256.04,EAudioMood::Tense, 1, 1, 60.00, 324.86, 1895.92
1185.42,EAudioMood::Tense, 1, 1, 60.00, 1681.81, 3293.29
1230.66,EAudioMood::Tense, 1, 1, 60.00, 3251.75, 1958.66
1157.24,EAudioMood::Tense, 1, 1, 60.00, 2310.66, 217.22
1177.55,EAudioMood::Tense, 1, 1, 60.00, 224.06, 956.91
600.00,EAudioMood::Calm, 0, 0, 60.00, 473.48, 2991.87
1200.00,EAudioMood::Tense, 0, 1, 60.00, 2104.04, 3283.62
1253.65,EAudioMood::Tense, 1, 1, 60.00, 3122.37, 1654.45
1249.02,EAudioMood::Tense, 1, 1, 60.00, 1656.70, 179.98
1200.00,EAudioMood::Tense, 0, 1, 60.00, 159.68, 1471.82
600.00,EAudioMood::Calm, 0, 0, 60.00, 754.78, 3047.01
1200.00,EAudioMood::Tense, 0, 1, 60.00, 2795.02, 2651.92
1263.86,EAudioMood::Tense, 1, 1, 60.00, 2255.58, 328.71
1242.76,EAudioMood::Tense, 1, 1, 60.00, 204.57, 1021.78
1230.92,EAudioMood::Tense, 1, 1, 60.00, 627.51, 3212.42
670.23,EAudioMood::Calm, 1, 0, 60.00, 1632.65, 2333.93
600.00,EAudioMood::Calm, 0, 0, 60.00, 2282.23, 1325.32
423.95,EAudioMood::Calm, 0, 0, 60.00, 2661.10, 201.15
600.00,EAudioMood::Calm, 0, 0, 60.00, 2571.00, 825.39
600.00,EAudioMood::Calm, 0, 0, 60.00, 1757.54, 1647.71
714.81,EAudioMood::Calm, 1, 0, 60.00, 731.15, 2031.20
1249.35,EAudioMood::Tense, 1, 1, 60.00, 1475.94, 3133.91
1200.00,EAudioMood::Tense, 0, 1, 60.00, 3019.78, 2311.41
1261.32,EAudioMood::Tense, 1, 1, 60.00, 2465.22, 168.84
1121.28,EAudioMood::Tense, 0, 1, 60.00, 302.25, 664.02
663.77,EAudioMood::Calm, 0, 0, 60.00, 466.82, 2716.05
693.45,EAudioMood::Calm, 1, 0, 60.00, 1532.16, 2854.37
677.12,EAudioMood::Calm, 1, 0, 60.00, 2581.41, 2295.82
978.16,EAudioMood::Tense, 0, 1, 60.00, 3052.22, 1234.67
1210.44,EAudioMood::Tense, 1, 1, 60.00, 1052.19, 541.53
607.22,EAudioMood::Calm, 1, 0, 60.00, 331.81, 1557.14
602.40,EAudioMood::Calm, 1, 0, 60.00, 1392.85, 2042.08
600.00,EAudioMood::Calm, 0, 0, 60.00, 1948.85, 2283.79
600.00,EAudioMood::Calm, 0, 0, 60.00, 1345.37, 2474.50
1200.00,EAudioMood::Tense, 0, 1, 60.00, 1721.54, 1681.11
1200.00,EAudioMood::Tense, 0, 1, 60.00, 1291.34, 2238.62
1200.00,EAudioMood::Tense, 0, 1, 60.00, 2628.69, 2456.26
600.00,EAudioMood::Calm, 0, 0, 60.00, 2347.64, 820.50
600.00,EAudioMood::Calm, 0, 0, 100.00, 982.26, 919.46
1200.00,EAudioMood::Tense, 0, 1, 100.00, 406.47, 2212.44
1200.00,EAudioMood::Tense, 0, 1, 100.00, 2122.22, 3045.80
608.52,EAudioMood::Calm, 1, 0, 100.00, 2683.20, 1175.47
601.72,EAudioMood::Calm, 1, 0, 100.00, 2091.78, 208.09
659.67,EAudioMood::Calm, 1, 0, 100.00, 929.51, 331.82
1200.00,EAudioMood::Tense, 0, 1, 100.00, 280.96, 1576.79
1143.23,EAudioMood::Tense, 0, 1, 100.00, 1564.07, 2810.90
1130.90,EAudioMood::Tense, 0, 1, 100.00, 3359.93, 1547.99
1210.44,EAudioMood::Tense, 1, 1, 100.00, 1669.33, 251.22
917.14,EAudioMood::Tense, 1, 1, 100.00, 209.02, 1289.49
1256.04,EAudioMood::Tense, 1, 1, 100.00, 1839.73, 1466.39
600.00,EAudioMood::Action, 0, 0, 100.00, 3974.08, 855.74
600.00,EAudioMood::Action, 0, 0, 100.00, 4075.84, 1961.73
1200.00,EAudioMood::Action, 0, 1, 100.00, 4831.01, 2505.32
600.00,EAudioMood::Action, 0, 0, 100.00, 4465.84, 734.51
1200.00,EAudioMood::Action, 0, 1, 100.00, 3771.87, 1903.74
1203.02,EAudioMood::Action, 1, 0, 100.00, 3743.14, 1982.90
600.00,EAudioMood::Action, 0, 0, 100.00, 3900.26, 764.31
607.22,EAudioMood::Calm, 1, 0, 100.00, 5222.03, 858.60
620.62,EAudioMood::Calm, 1, 0, 100.00, 5164.15, 2054.05
1246.78,EAudioMood::Tense, 1, 1, 100.00, 5366.39, 2597.63
839.32,EAudioMood::Tense, 0, 1, 100.00, 5567.51, 722.00
1200.00,EAudioMood::Action, 0, 1, 100.00, 4907.58, 2834.35
1157.40,EAudioMood::Action, 0, 1, 100.00, 4112.65, 816.50
1200.00,EAudioMood::Tense, 0, 1, 100.00, 5109.65, 2209.50
1200.00,EAudioMood::Tense, 0, 1, 100.00, 5290.87, 1468.88
1200.86,EAudioMood::Tense, 1, 1, 100.00, 5255.98, 2179.02
1151.69,EAudioMood::Action, 0, 1, 100.00, 4471.17, 1070.76
1238.61,EAudioMood::Tense, 1, 1, 100.00, 2735.57, 2564.74
1269.08,EAudioMood::Calm, 1, 0, 100.00, 420.62, 3161.88
1199.98,EAudioMood::Tense, 0, 1, 100.00, 155.12, 1508.06
1249.02,EAudioMood::Tense, 1, 1, 100.00, 1592.85, 213.52
600.00,EAudioMood::Calm, 0, 0, 100.00, 2407.71, 1193.11
1200.00,EAudioMood::Tense, 0, 1, 100.00, 898.45, 962.80
1196.82,EAudioMood::Tense, 1, 1, 100.00, 928.60, 2153.39
1200.00,EAudioMood::Tense, 0, 1, 100.00, 2484.99, 3021.26
1210.44,EAudioMood::Tense, 1, 1, 100.00, 2669.49, 733.12
600.00,EAudioMood::Calm, 0, 0, 100.00, 759.77, 210.69
941.34,EAudioMood::Tense, 0, 1, 100.00, 460.16, 1363.14
1202.04,EAudioMood::Tense, 1, 1, 100.00, 1288.98, 2745.17
1216.66,EAudioMood::Calm, 1, 0, 100.00, 2648.06, 970.37
600.00,EAudioMood::Calm, 0, 0, 100.00, 2297.15, 903.26
1200.00,EAudioMood::Tense, 0, 1, 80.00, 1148.14, 362.67
1201.15,EAudioMood::Tense, 1, 1, 80.00, 575.84, 2007.83
1060.58,EAudioMood::Tense, 0, 1, 80.00, 1100.03, 3117.66
1202.47,EAudioMood::Tense, 1, 1, 80.00, 425.53, 982.30
1200.00,EAudioMood::Tense, 0, 1, 80.00, 2143.85, 770.80
1203.02,EAudioMood::Tense, 1, 1, 80.00, 591.73, 2003.00
718.62,EAudioMood::Calm, 1, 0, 80.00, 664.54, 2820.82
643.35,EAudioMood::Calm, 1, 0, 80.00, 1763.14, 3021.31
677.12,EAudioMood::Calm, 1, 0, 80.00, 2298.08, 2073.24
714.16,EAudioMood::Calm, 1, 0, 80.00, 2245.30, 874.41
