PlayerVelocity,CurrentMood, Jumping, Sprinting, Health,Velocity,IsJumping,IsSprinting,Health,Mood
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1218.04,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.01,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1210.44,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Calm,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1240.36,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1244.9,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1217.84,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1201.59,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1204.28,EAudioMood::Tense,1.0,1.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
706.06,EAudioMood::Calm,1.0,0.0,60.0,,,,,
615.07,EAudioMood::Calm,1.0,0.0,60.0,,,,,
649.42,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
666.63,EAudioMood::Calm,1.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1222.25,EAudioMood::Tense,1.0,1.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
640.86,EAudioMood::Calm,1.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1203.1,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
1219.66,EAudioMood::Tense,1.0,1.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
606.01,EAudioMood::Calm,1.0,0.0,60.0,,,,,
637.64,EAudioMood::Action,1.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
610.15,EAudioMood::Action,1.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
719.27,EAudioMood::Action,1.0,0.0,40.0,,,,,
710.39,EAudioMood::Action,1.0,0.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1137.81,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1202.04,EAudioMood::Action,1.0,1.0,20.0,,,,,
1246.78,EAudioMood::Action,1.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1212.86,EAudioMood::Action,1.0,1.0,20.0,,,,,
1104.95,EAudioMood::Action,0.0,1.0,20.0,,,,,
486.62,EAudioMood::Action,0.0,1.0,20.0,,,,,
1215.34,EAudioMood::Action,1.0,1.0,20.0,,,,,
1211.54,EAudioMood::Action,1.0,1.0,20.0,,,,,
1263.5,EAudioMood::Action,1.0,1.0,20.0,,,,,
1238.61,EAudioMood::Action,1.0,0.0,20.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1204.28,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1207.48,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1236.33,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1100.68,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.01,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1224.06,EAudioMood::Tense,1.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
770.67,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1242.45,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1201.97,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
659.19,EAudioMood::Calm,1.0,0.0,100.0,,,,,
896.85,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1203.72,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1207.34,EAudioMood::Tense,1.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
718.62,EAudioMood::Calm,1.0,0.0,100.0,,,,,
701.79,EAudioMood::Calm,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
1203.62,EAudioMood::Tense,1.0,1.0,80.0,,,,,
783.94,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
699.33,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.33,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1229.13,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1210.44,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1247.1,EAudioMood::Tense,1.0,1.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1219.26,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1220.94,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
1216.66,EAudioMood::Calm,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
620.62,EAudioMood::Action,1.0,0.0,60.0,,,,,
635.31,EAudioMood::Action,1.0,0.0,60.0,,,,,
696.98,EAudioMood::Action,1.0,0.0,60.0,,,,,
706.06,EAudioMood::Action,1.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
701.78,EAudioMood::Calm,1.0,0.0,60.0,,,,,
608.72,EAudioMood::Action,1.0,0.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1266.08,EAudioMood::Action,1.0,1.0,40.0,,,,,
1238.61,EAudioMood::Action,1.0,1.0,40.0,,,,,
1202.04,EAudioMood::Action,1.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1201.15,EAudioMood::Action,1.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
1129.07,EAudioMood::Action,0.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
693.45,EAudioMood::Action,1.0,0.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1202.47,EAudioMood::Action,1.0,1.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
668.25,EAudioMood::Action,0.0,1.0,40.0,,,,,
1213.9,EAudioMood::Action,1.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
910.72,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.86,EAudioMood::Action,1.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1224.06,EAudioMood::Action,1.0,1.0,20.0,,,,,
1206.6,EAudioMood::Action,1.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1203.72,EAudioMood::Action,1.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1205.77,EAudioMood::Action,1.0,1.0,20.0,,,,,
1130.88,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1203.72,EAudioMood::Action,1.0,1.0,20.0,,,,,
1207.48,EAudioMood::Action,1.0,1.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
701.75,EAudioMood::Action,1.0,0.0,20.0,,,,,
607.4,EAudioMood::Action,1.0,0.0,20.0,,,,,
614.82,EAudioMood::Action,1.0,0.0,20.0,,,,,
477.84,EAudioMood::Action,0.0,0.0,20.0,,,,,
697.58,EAudioMood::Action,1.0,0.0,20.0,,,,,
625.33,EAudioMood::Action,1.0,0.0,20.0,,,,,
611.46,EAudioMood::Action,1.0,0.0,20.0,,,,,
634.92,EAudioMood::Action,1.0,0.0,20.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1208.41,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1220.55,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1216.47,EAudioMood::Tense,1.0,1.0,100.0,,,,,
892.65,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1059.34,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1230.92,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1211.54,EAudioMood::Action,1.0,1.0,100.0,,,,,
1214.08,EAudioMood::Action,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,100.0,,,,,
1253.93,EAudioMood::Action,1.0,1.0,100.0,,,,,
1220.73,EAudioMood::Action,1.0,1.0,100.0,,,,,
813.24,EAudioMood::Action,0.0,1.0,100.0,,,,,
1244.59,EAudioMood::Action,1.0,1.0,100.0,,,,,
1213.89,EAudioMood::Calm,1.0,1.0,80.0,,,,,
1238.61,EAudioMood::Calm,1.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1251.31,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1266.45,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1001.29,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1215.16,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1268.7,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1143.41,EAudioMood::Tense,0.0,1.0,80.0,,,,,
921.98,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1100.34,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1181.79,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1201.59,EAudioMood::Calm,1.0,0.0,80.0,,,,,
668.26,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1209.55,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1203.62,EAudioMood::Tense,1.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
606.15,EAudioMood::Action,1.0,0.0,80.0,,,,,
437.41,EAudioMood::Action,1.0,0.0,80.0,,,,,
601.16,EAudioMood::Action,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
670.23,EAudioMood::Calm,1.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1256.39,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1227.14,EAudioMood::Tense,1.0,1.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1206.6,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1208.55,EAudioMood::Tense,1.0,1.0,60.0,,,,,
228.78,EAudioMood::Tense,1.0,1.0,60.0,,,,,
697.39,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1218.04,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1238.32,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1170.36,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1258.83,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1214.08,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1210.44,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1010.06,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1220.73,EAudioMood::Tense,1.0,1.0,60.0,,,,,
768.82,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1238.61,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.06,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1215.16,EAudioMood::Tense,1.0,1.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1230.66,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1266.08,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1094.95,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1207.48,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1225.7,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1221.28,EAudioMood::Tense,1.0,1.0,100.0,,,,,
1204.28,EAudioMood::Tense,1.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1234.39,EAudioMood::Tense,1.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
677.12,EAudioMood::Calm,1.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
714.81,EAudioMood::Action,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
723.15,EAudioMood::Action,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
655.85,EAudioMood::Action,1.0,0.0,100.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,100.0,,,,,
640.45,EAudioMood::Action,1.0,0.0,100.0,,,,,
727.74,EAudioMood::Action,1.0,0.0,100.0,,,,,
600.65,EAudioMood::Action,1.0,0.0,100.0,,,,,
611.69,EAudioMood::Calm,1.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
1200.35,EAudioMood::Tense,1.0,1.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1202.54,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1199.96,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1203.02,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1247.1,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1193.36,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1240.36,EAudioMood::Tense,1.0,1.0,80.0,,,,,
615.96,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1228.88,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1269.08,EAudioMood::Action,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
601.09,EAudioMood::Action,1.0,0.0,80.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,80.0,,,,,
613.33,EAudioMood::Action,1.0,0.0,80.0,,,,,
602.29,EAudioMood::Action,1.0,0.0,80.0,,,,,
714.16,EAudioMood::Action,1.0,0.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1228.88,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,80.0,,,,,
1227.39,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1251.65,EAudioMood::Tense,1.0,1.0,80.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1204.5,EAudioMood::Tense,1.0,1.0,60.0,,,,,
495.17,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.35,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1227.14,EAudioMood::Tense,1.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1266.08,EAudioMood::Tense,1.0,1.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
608.52,EAudioMood::Action,1.0,0.0,60.0,,,,,
705.44,EAudioMood::Action,1.0,0.0,60.0,,,,,
701.18,EAudioMood::Action,1.0,0.0,60.0,,,,,
936.79,EAudioMood::Tense,0.0,1.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,60.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,60.0,,,,,
902.66,EAudioMood::Tense,1.0,1.0,60.0,,,,,
436.6,EAudioMood::Calm,0.0,0.0,60.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1200.82,EAudioMood::Action,1.0,1.0,40.0,,,,,
1251.31,EAudioMood::Action,1.0,1.0,40.0,,,,,
1240.66,EAudioMood::Action,1.0,1.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
1266.08,EAudioMood::Action,1.0,1.0,40.0,,,,,
1204.28,EAudioMood::Action,1.0,1.0,40.0,,,,,
1260.96,EAudioMood::Action,1.0,1.0,40.0,,,,,
1225.7,EAudioMood::Action,1.0,0.0,40.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
630.13,EAudioMood::Action,1.0,0.0,40.0,,,,,
637.64,EAudioMood::Action,1.0,0.0,40.0,,,,,
688.82,EAudioMood::Action,1.0,0.0,40.0,,,,,
701.78,EAudioMood::Action,1.0,0.0,40.0,,,,,
684.79,EAudioMood::Action,0.0,1.0,40.0,,,,,
1200.06,EAudioMood::Action,1.0,0.0,40.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,40.0,,,,,
669.71,EAudioMood::Action,1.0,0.0,40.0,,,,,
714.16,EAudioMood::Action,1.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
673.91,EAudioMood::Action,1.0,0.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1114.81,EAudioMood::Action,0.0,1.0,20.0,,,,,
1223.83,EAudioMood::Action,1.0,1.0,20.0,,,,,
539.57,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1247.1,EAudioMood::Action,1.0,0.0,20.0,,,,,
627.34,EAudioMood::Action,1.0,0.0,20.0,,,,,
1200.0,EAudioMood::Action,0.0,1.0,20.0,,,,,
1260.96,EAudioMood::Action,1.0,1.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
600.0,EAudioMood::Action,0.0,0.0,20.0,,,,,
0.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
600.0,EAudioMood::Calm,0.0,0.0,100.0,,,,,
1200.0,EAudioMood::Tense,0.0,1.0,100.0,,,,,
